,Fecha,Medio,Tipo de medio,Título,Resumen,Alcance
744,2025-04-29,Toluca Digital EDO.MEX (Sitio),Portales Estatales,Contratará el INE a 22 mil personas para el conteo de votos en elección judicial,El Instituto Nacional Electoral (INE) anunció la contratación de 75 personas eventuales por cada distrito electoral para apoyar en los cómputos de votos de la elección judicial.,4000
745,2025-04-29,Tlalnepantla Digital EDO.MEX (Sitio),Portales Estatales,Contratará el INE a 22 mil personas para el conteo de votos en elección judicial,El Instituto Nacional Electoral (INE) anunció la contratación de 75 personas eventuales por cada distrito electoral para apoyar en los cómputos de votos de la elección judicial.,4000
746,2025-04-29,La Verdad del Sureste TAB (sitio),Portales Estatales,Urge formalizar licenciaturas en materia de IA: PSI-México,Nacional,7090
747,2025-04-29,Pasantes DF CDMX (Sitio),Portales Nacionales,"Marchas y movilizaciones HOY, 29 de abril de 2025","La Secretaría de Seguridad Ciudadana (SSC) dio a conocer la agenda de movilizaciones, marchas y bloqueos que realizarán diversos contingentes en la Ciudad de México, este martes 29 de abril. Mismas que aquí te compartimos para que salgas prevenido.",9030
748,2025-04-29,Canal 40 Adn,TV Abierta,"Resumen Informativo, Ya nadie está dormido","- La fiscalía está investigando el homicidio de María del Carmen y su hijo Daniel con tres líneas de investigación, una de las cuales está relacionada con su participación en un colectivo de búsqueda de personas desaparecidas. Este colectivo fue responsable de localizar el rancho Izaguirre en Teuchitlán, Jalisco.
 
 - La Universidad Autónoma Metropolitana (UAM) Azcapotzalco sigue en paro después de que se rechazaran las modificaciones al instructivo de seguridad de las instalaciones. Sin embargo, otros campus como Cuajimalpa, Lerma, Iztapalapa y Xochimilco han reanudado sus actividades tras haberse unido al paro.
 
 - El presidente de Rusia, Vladimir Putin, anunció un alto al fuego de tres días en la guerra con Ucrania, que tendrá lugar del 8 al 11 de mayo. Esta tregua coincidirá con la celebración del Día de la Victoria de la Segunda Guerra Mundial en Rusia, el 9 de mayo.",3780000
749,2025-04-29,Quadratín OAX (Sitio),Portales Estatales,Infancias en riesgo: realidades crudas frente a derechos olvidados,"OAXACA, Oax. 29 de abril de 2025.- México es un país de contrastes y la niñez no es la excepción. Mientras algunos infantes crecen rodeados de afecto, educación y oportunidades, otros enfrentan desde temprana edad una serie de carencias y violencias que marcan sus vidas en forma profunda.",98000
750,2025-04-29,Canal 14,TV Abierta,"CONFERENCIA MATUTINA DE LA PRESIDENTA DE MÉXICO, DRA. CLAUDIA SHEINBAUM PARDO Martes 29 de abril del 2025. (Comedores subsidiados en la UNAM)","51.- En otro tema, la UNAM ha tenido varios movimientos estudiantiles aislados por dos asuntos en concreto: la universidad no cuenta con comedores subsidiados, la misma institución ha llamado a aprovechar las becas, pero en realidad no se resuelve el problema; El otro asunto, es la criminalización de la protesta estudiantil. La periodista le pidió a la mandataria su opinión al respecto.
 
 52.- Claudia Sheinbaum reiteró que la UNAM es autónoma, pero siempre se debe prevalecer el diálogo con los estudiantes mientras pase eso es más fácil evitar la confrontación.",480000
751,2025-04-29,EdoMex 99.7 Uniradio,Radio FM,"En entrevista, Eréndira Fierro Moreno, aspirante a la rectoría de la UAEMéx, habló sobre su proyecto.","En entrevista, la doctora Eréndira Fierro Moreno, aspirante a la Rectoría de la Universidad Autónoma del Estado de México (UAEMéx) para el periodo 2025-2029, compartió su visión y propuestas para la universidad.
 
 La doctora Fierro Moreno visualiza a la UAEMéx en cuatro años como una institución con una docencia de alta calidad, investigación aplicada fortalecida y una retribución social significativa. Destacó que la universidad ya está transitando hacia la gratuidad educativa de manera gradual, con un decremento del 10% en las cuotas escolares, y propuso continuar con estrategias de ingresos alternos para mantener la calidad educativa.
 
 En cuanto a la legislación universitaria, propuso reformas para integrar a todas las unidades académicas en el Consejo universitario y establecer normativas con perspectiva de género. También enfatizó la importancia de mejorar la infraestructura universitaria mediante convenios con municipios y el Gobierno del Estado de México, así como fortalecer la inclusión de grupos vulnerables con políticas específicas y accesibilidad adecuada.
 
 Finalmente, la doctora Fierro Moreno expresó su compromiso y convicción para continuar trabajando por la UAEMéx, invitando a la comunidad universitaria a seguir construyendo juntos una universidad con un rumbo certero.",
752,2025-04-29,Publimetro (sitio),Portales Nacionales,¡Toma precauciones! Estas marchas afectarán el tránsito hoy martes 29 de abril en CDMX,Para hoy se esperan diferentes manifestaciones y movilizaciones en la Ciudad de México; te compartimos qué hora y en dónde serán,454059
753,2025-04-29,EdoMex 99.7 Uniradio,Radio FM,"En entrevista, Laura Elizabeth Benumea González, aspirante a la rectoría de la UAEMéx, habló sobre su visión de la universidad.","En entrevista con Criterio Noticias, la doctora Laura Elizabeth Benumea González, aspirante a la Rectoría de la Universidad Autónoma del Estado de México (UAEMéx) para el periodo 2025-2029, compartió su visión y propuestas. 
 
 Benumea González visualiza una UAEMéx más fuerte y humana, con programas consolidados que reconozcan el trabajo del personal administrativo y fomenten un compromiso mayor de los docentes con la educación y la investigación. 
 
 En cuanto a la legislación universitaria, propone la revisión y armonización del marco jurídico para evitar vacíos interpretativos y desburocratizar trámites. También sugiere la creación de una figura jurídica independiente para la defensa de los derechos universitarios. 
 
 Respecto a la gratuidad de la educación, considera que debe ser un proceso gradual, apoyado por recursos extraordinarios y una conciencia social que incentive a las familias con capacidad de pago a contribuir voluntariamente.",
754,2025-04-29,El Heraldo de México (sitio),Portales Nacionales,"Marchas y movilizaciones HOY, 29 de abril de 2025","La Secretaría de Seguridad Ciudadana (SSC) dio a conocer la agenda de movilizaciones, marchas y bloqueos que realizarán diversos contingentes en la Ciudad de México, este martes 29 de abril. Mismas que aquí te compartimos para que salgas prevenido.",1674420
755,2025-04-29,Canal 14,TV Abierta,"CONFERENCIA MATUTINA DE LA PRESIDENTA DE MÉXICO, DRA. CLAUDIA SHEINBAUM PARDO (completa) Martes 29 de abril del 2025.","1.- La Presidenta estuvo acompañada de David Kershenobich, titular de la Secretaría de Salud (SSa); Raquel Buenrostro, titular de la SFP, que se transformará en la Secretaría Anticorrupción y Buen Gobierno; Eduardo Clark, subsecretario de Integración y Desarrollo del Sector Salud; Ramiro López, subsecretario de prevención y promoción de la salud; Martí Batres, director del ISSSTE; Alejandro Svarch, titular del IMSS Bienestar, y Salomón Jara, gobernador de Oaxaca. 
 
 2.- Tomó la palabra David Kershenobich, titular de la Secretaría de Salud. 
 
 3.- David Kershenobich informó que el sarampión está diseminándose en varios países; en el 2024 hubo 3 mil 433 casos de sarampión y rubéola. En el 2025 se han notificado dos mil 19 casos, se han confirmado 583 casos los cuales 560 están en Chihuahua. 
 
 4.- El Secretario pidió estar pendiente de la notificación de los estados y resaltó que están en búsqueda activa de más casos. 
 
 5.- Durante su participación se explicó que la mayoría de los casos confirmados no habían sido vacunados o no habían recibido el esquema completo. 
 
 6.- Respecto al sarampión, David Kershenobich comentó que la vacuna debe ser colocada en niños de 1 a 9 años y adolescentes y adultos entre 11 a 39. Sobre la tosferina se ha detectado 809 casos, distribuidos en todo el país con mayor presencia en CDMX y NL. 
 
 7.- Los niños fallecidos generalmente se debe a espasmo bronquial, todo esto ha llevado a reforzar el esquema de vacunación de forma importante por ello se ha realizado la semana de vacunación 2025. Esta semana sirve para levantar la conciencia en la población sobre la importancia de la vacuna, en especial a embarazadas y niños. 
 
 8.- Tomó la palabra Ramiro López, subsecretario de prevención y promoción de la salud. 
 
 9.- Ramiro López dio detalles sobre la semana de vacunación 2025 que busca prevenir enfermedades y hacer efectivo el derecho a la salud. La campaña comenzó el sábado pasado en la alcaldía Azcapotzalco, pero todos los gobiernos estatales hicieron lo propio. 
 
 10.- El esquema de vacunación depende de la línea de vida del ciudadano o edad del menor; es importante invitar a las mujeres embarazadas. Se instauró una sala de monitoreo desde nivel central en concordancia con todos los estados, si hay alguna eventualidad se comunica y resuelve en el momento. 
 
 11.- Ramiro López comentó que la meta se ha estableció de acuerdo a los equipos de vacunación de cada estado. 
 
 12.- Durante la conferencia se presentó un video sobre la promoción de la vacunación a nivel nacional. 
 
 13.- El subsecretario destacó que la vacunación es una estrategia preventiva, e invitó a todos a completar el esquema de vacunación.
 
 14.- Tomó la palabra Martí Batres, director del ISSSTE. 
 
 15.- Martí Batres comentó cómo concluyó el proceso de la implementación de seis a ocho horas de trabajo en el ISSSTE; compartió que hubo gran cantidad de profesionales que estaban dispuestos a ampliar su horario de trabajo. 
 
 16.- Se lanzó una convocatoria para recibir solicitudes de ampliación, se colocaron en todos los centros de trabajo y se publicó en la página del instituto. Se recibieron cerca de 17 mil 204 solicitudes que cumplieron con los requisitos. 
 
 17.- Martí Batres destacó que esta modificación implicará una inversión anual de dos mil 108 millones de pesos, se aplicaría desde el mes de mayo de 2025. Lo más importante es que hay diversos efectos positivos como responder a una vieja demanda de trabajadores, se aumenta el salario y prestaciones, incrementan las horas laboradas en la institución, disminuyen tiempos de espera para los derechohabientes y se darán más cirugías.
 
 18.- Tomó la palabra Alejandro Svarch, titular del IMSS Bienestar.
 
 19.- Alejandro Svarch comentó que se inaugurará una nueva unidad de salud en San Pablo Villa de Mitla, Oaxaca, forma parte de una red de centros de salud y lo más importante, apuesta por los servicios ampliados. Esta inauguración es más que una nueva unidad, sino es un modelo que administra, financia y opera la red pública de salud. 
 
 20.- Durante la conferencia se presentó un video sobre la unidad de salud de San Pablo Villa de Mitla, Oaxaca. 
 
 21.- De manera virtual se conectó a la conferencia presidencial Salomón Jara, gobernador de Oaxaca.
 
 22.- El Gobernador expresó su agradecimiento por su compromiso con la salud y el bienestar de su pueblo; resaltó que se seguirá trabajando para garantizar el derecho a la salud de la gente de la mano con el IMSS Bienestar. 
 
 23.- Se cortó el listón de la nueva unidad médica en Oaxaca. 
 
 24.- La presidenta felicitó públicamente al primer ministro de Canadá y recordó que hoy a las 11:30 am hay un simulacro de sismo a nivel nacional.
 
 25.- Comenzó la sesión de preguntas y respuestas. 
 
 26.- Los periodistas pidieron información sobre medicamentos e insumos de salud. 
 
 27.- Eduardo Clark, subsecretario de Integración y Desarrollo del Sector Salud, informó que hay un avance en la compra y distribución de medicamentos para los siguientes 18 meses al igual que insumos médicos. Todavía hay entregas pendientes, no se ha generado una falta de suministros. 
 
 28.- Tomó la palabra Raquel Buenrostro, titular de la Secretaría Anticorrupción y Buen Gobierno. 
 
 29.- Raquel Buenrostro informó sobre investigaciones abiertas que están en proceso, con relación con la documentación irregular se detectaron errores en 600 claves por ello la Secretaría de Salud y Cofepris siguen trabajando uno con el otro para evitar abusos en los procedimientos. 
 
 30.- La Secretaria explicó que hay 16 empresas en investigación, una de ellas ya fue inhabilitada (Bio-medix), no hay un monto en especial debido a que se causaron daños. La FGR será quien decida qué procede en los casos. 
 
 31.- Un periodista cuestionó qué funcionarios están siendo investigados. 
 
 32.- La Secretaria explicó que todos los relacionados están siendo investigados, pero no puede dar muchos detalles. 
 
 33.- Otra periodista cuestionó cómo se está rehaciendo el proceso para las claves. 
 
 34.- Eduardo Clark explicó que todos los proveedores fueron citados para presentar sus productos, lleva varias semanas administrativas; ayer comenzó la parte final de la generación de nuevos contratos. Todo se ha validado con la Secretaría de Anticorrupción y Buen Gobierno. 
 
 35.- El Subsecretario Clark informó que se busca seguir abasteciendo al IMSS, IMSS Bienestar, Marina, etc; se ha dado preferencia a las claves que no muestran un sobrecosto en sus servicios. 
 
 36.- Otro periodista cuestionó cuánto consume el sector salud. 
 
 37.- Eduardo Clark explicó que se consume mensualmente 250 millones de piezas, se tienen 331 millones de piezas por llegar; es decir, hay suficiente para abastecer el sector durante el proceso de licitación. 
 
 38.- Respecto a los medicamentos oncológicos, el subsecretario comentó que cerca de 500 mil piezas son pertenecientes a 21 claves, las faltantes siguen llegando a los hospitales. 
 
 39.- Una periodista recordó que hay casos en Veracruz que los medicamentos no estaban disponibles, cuestionó cómo va este proceso. 
 
 40.- Eduardo Clark comentó que está en proceso la distribución y en realidad hay comunicación permanente en los estados para detectar qué claves no han llegado y que los proveedores entreguen y cumplan para ello estan en comunicación con directores del IMSS e IMSS Bienestar. 
 
 41.- Otra periodista cuestionó sobre las licitaciones. 
 
 42.- Eduardo Clark destacó que están trabajando con todos los proveedores quienes ya recibieron todos los documentos correspondientes. 
 
 43.- Otra periodista cuestionó cuándo se tendrán las denuncias pues siguen los reportes de falta de medicamentos. 
 
 44.- El subsecretario explicó que ninguno de los medicamentos de uso común están en la lista de sobrecostos, enfatizó que hay una mejoría notable en la entrega de insumos. Sí se ven las mejorías en la entrega de recetas. Sobre los medicamentos oncológicos se busca hacer un cambio en proveedores. 
 
 45.- Otra periodista cuestionó si el director de Pemex dio reporte sobre un sabotaje en Dos Bocas y la afectación al proyecto de nación. 
 
 46.- La Presidenta pidió que el titular informe, pero descartó que sea un sabotaje. 
 
 47.- En otro tema, la periodista retomó las declaraciones del expresidente Zedillo y sus crímenes financieros; denunció que el expresidente sigue con una pensión vitalicia en Banco de México; preguntó si pueden revisar el caso o hacer un llamado a Banxico. 
 
 48.- Claudia Sheinbaum opinó que una vez abierto el expediente se empezará a informar sobre el Fobaproa, mismo que es un caso público; recordó el caso y las afectaciones que causó en el país. La mandataria el pidió a Banxico informar sobre la pensión del expresidente. 
 
 49.- La periodista agregó que de acuerdo a la ASF el Fobaproa terminará hasta el 2042. 
 
 50.- La Presidenta recalcó que se tuvo que haber rescatado a los de abajo y no a los de arriba en ese momento. 
 
 51.- En otro tema, la UNAM ha tenido varios movimientos estudiantiles aislados por dos asuntos en concreto: la universidad no cuenta con comedores subsidiados, la misma institución ha llamado a aprovechar las becas, pero en realidad no se resuelve el problema; El otro asunto, es la criminalización de la protesta estudiantil. La periodista le pidió a la mandataria su opinión al respecto. 
 
 52.- Claudia Sheinbaum reiteró que la UNAM es autónoma, pero siempre se debe prevalecer el diálogo con los estudiantes mientras pase eso es más fácil evitar la confrontación. 
 
 53.- En otro tema, la periodista comentó que hay medidas contra farmacéuticas que han retrasado la entrega de medicamentos, cuestionó si hay más casos en la entrega de los productos. 
 
 54.- Raquel Buenrostro explicó que hay 59 empresas en revisión por diversas razones, todo se está investigando con el SAT y Aduanas; se ha solicitado a los titulares de los centros médicos el incumplimiento de los contratos. 
 
 55.- La mandataria agregó que todos los lunes se da seguimiento al tema y en realidad hay una parte que se puedo evitar un sobrecosto. Lo que se hace es trabajar con todas las áreas involucradas y poder resolver todos los temas. 
 
 56.- Otra periodista cuestionó si las investigaciones a empresas pueden aumentar. 
 
 57.- La mandataria explicó que hay 59 investigaciones en papeleo y otras 16 empresas que siguen en investigación. 
 
 58.- Otro periodista cuestionó cuál ha sido la respuesta de la población en la semana de vacunación pues hay un aumento de antivacunas tras la pandemia. 
 
 59.- Claudia Sheinbaum explicó que hasta el día de ayer van casi 600 mil esquemas completos así que va bien la campaña y el objetivo es cumplir con la meta. 
 
 60.- En otro tema, el periodista comentó que ahora que regresan a clases los alumnos cómo se evitan los contagios de sarampión. 
 
 61.- David Kershenobich explicó que la mejor forma de tratar el caso es con la vacunación y encontrar la enfermedad de manera temprana; se busca crear más consciencia con la necesidad de vacunarse y enfatizar que todo es seguro.
 
 62.- En otro tema, el periodista recordó que ya se llegó a un acuerdo en el tratado de agua, preguntó qué se había platicado.
 
 63.- La Presidenta comentó que se hizo una revisión técnica y al determinar cuánta se puede entregar se puede hacer el acuerdo; ayudaron las lluvias en Tamaulipas. Explicó que también se llegó a un acuerdo con el problema del gusano barrenador. 
 
 64.- Por último, el periodista comentó que comenzaron las campañas electorales en Veracruz, junto con las elecciones del PJ, cuestionó si llamará a la civilización entre candidatos. 
 
 65.- Claudia Sheinbaum explicó que la campaña no sirve de nada, es importante que se presenten las propuestas. 
 
 66.- Otro periodista cuestionó sobre dónde se pueden reportar las faltas de medicamentos. 
 
 67.- Eduardo Clark explicó que hay mecanismos en todos los puntos, pero también una página de internet donde se puede notificar cuáles no se entregaron completas y de igual manera Birmex cuenta con un teléfono para reportar la situación.
 
 68.- En otro tema, hoy se cumplen 100 días del gobierno de Trump, el periodista cuestionó cuáles han sido los mayores retos de negociación y cómo es el panorama con EEUU. 
 
 69.- La Jefa del Ejecutivo reiteró que hay mecanismos de comunicación con el presidente que permite el diálogo tanto a nivel presidencial como de secretarios de estado. Todavía hay pendientes temas como el acero, aluminio y automóviles. 
 
 70.- En otro tema, el periodista recordó el caso del delegado del IMSS en Tamaulipas pues se comprobó que contaba con dinero en efectivo y una arma. 
 
 71.- Claudia Sheinbaum explicó que ella no aseguró lo discutido, en realidad la fiscalía y la auditoría interna del IMSS deben investigar y señalar qué ocurrió en realidad, no le corresponde a ella inhabilitar o no a un funcionario, solo da orientaciones.
 
 72.- La Presidenta informó que durante el simulacro de sismo estará en Palacio Nacional. 
 
 73.- Un periodista denunció que líderes empresariales están preocupados por la violencia en Baja California Sur afectando la economía de los residentes, algunos de los involucrados son funcionarios del PJ al liberar a criminales. El periodista cuestionó cuál es el panorama para el estado. 
 
 74.- La mandataria reiteró que hace poco hubo detenciones importantes en el estado, aseguró que es seguro visitar el estado. 
 
 75.- En otro tema, el periodista compartió que su familia fue víctima del sexenio de Zedillo, su familia perdió sus recursos, cuestionó si se hará justicia a las viudas de esa crisis. 
 
 76.- Claudia Sheinbaum recordó que muchos mexicanos migraron a EEUU tras la crisis económica, hubo muchas pérdidas a los ciudadanos al elevar las deudas; destacó que es importante dar a conocer quién se benefició por el Fobaproa. 
 
 77.- Otra periodista habló sobre el próximo Día del Niño y la labor contra las comidas chatarra, cuestionó qué opina sobre la venta de mala comida en puntos de atracción para los niños y si habría una propuesta para prohibir también en estos puntos. 
 
 78.- La mandataria comentó que el tema de las escuelas sí esparte de la salud pública, pero lo mejor es la educación e información, mucho depende de los padres que se responsabilicen por la comida del menor. 
 
 79.- La periodista llamó a los padres de familia para atender la alimentación sana. 
 
 80.- La periodista denunció un tema en Tabasco, un trabajador del sector salud comenzó a ofrecer plazas a cambio de 50 mil pesos; 20 personas han denunciado, pero el responsable se burla de la situación. Claudia Sheinbaum pidió los datos. 
 
 81.- En otro tema, la periodista cuestionó si asistirá al estado próximamente. La mandataria comentó que está difícil. 
 
 82.- Otro periodista felicitó a la presidenta por el acuerdo del gusano barrenador pues facilita los procesos en Coahuila. 
 
 83.- En otro tema, el periodista contó que un funcionario de Saltillo exigió trato preferencial para liberar a su hijo quien fue detenido por manejar alcoholizado, cuestionó qué opina. 
 
 84.- Claudia Sheinbaum reiteró que no debe haber privilegios, debe sancionarse la situación si es necesario. 
 
 85.- El periodista recordó que Durango fue invitado para sumarse al programa de discapacitados del Bienestar, hay más de ocho mil personas que no han sido admitidas por la edad; cuestionó qué pasa en este caso. 
 
 86.- La Presidenta comentó que el gobierno Federal y local trabajan para las personas con discapacidad. 
 
 87- Por último, las presas en Coahuila empezaron a hacer insuficientes tras las sequías, hubo proyectos pausados con Conagua, cuestionó si podrían ser retomados. 
 
 88.- La mandataria comentó que se ha dado apoyo en el estado y más áreas. 
 
 89.- Sobre las entidades con temas clandestinas, Coahuila es uno de los puntos con más actos delictivos, preguntó cómo se evita el huachicoleo. 
  
 90.- Claudia Sheinbaum explicó que en la nueva ley se busca la trazabilidad; es decir, se debe saber de dónde viene y a donde va cada camión de combustible. 
 
 91.- Un periodista cuestionó qué hará el gobierno con el remanente de Banxico. 
 
 92.- Claudia Sheinbaum comentó que apenas el día de hoy recibirá información por Hacienda. 
 
 93.- Otra periodista habló sobre migración, cuestionó de qué nacionalidades son los migrantes deportados. 
 
 94.- La Presidenta explicó que por razones humanitarias se reciben a personas que no son mexicanas, la mayoría decide regresar a sus países en caso de quedarse en el país se les da algunas opciones. 
 
 95.- La periodista cuestionó cuál sería el estatus de los migrantes que se quedan en el país. 
 
 96.- La mandataria explicó que se vería cada caso, la mayoría de ellos son recibidos por la frontera norte; en el caso de los mexicanos algunos llegan al AIFA. 
 
 97.- Respecto a la separación de familia, la SRE ayuda para evitarlo.
 
 98.- La periodista cuestionó si los aranceles son parte de los mecanismos de negociación migrante. 
 
 99.- Claudia Sheinbaum comentó que no, solo lo hacen por razones humanitarias. 
 
 100.- Una periodista cuestionó cuántos metros cúbicos se entregarán de agua a EEUU. 
 
 101.- La Presidenta comentó que Agricultura, Relaciones Exteriores, Conagua y Agricultura trabajaron en el acuerdo y se cuidó que no afectara el consumo humano.
 
 102.- La periodista pidió detalles de las empresas investigadas e inhabilitadas. 
 
 103.- Raquel Buenrostro reiteró el nombre, Biomix es la empresa inhabilitada; hay 16 empresas que están en proceso de registro con Cofepris las cuales tienen una falta. La Secretaria pidió una disculpa por la confusión. 
 
 104.- La misma periodista pidió detalles sobre las subastas inversas. 
 
 105.- La Presidenta comentó que hay una dificultad en las claves de medicamentos, hay de distintos tipos y cada una de ellas tiene una licitación diferente, todo el proceso lo lleva Birmex.
 
 106.- El ""chiste"" de la subasta inversa es que el proceso es más rápido, explicó la doctora Sheinbaum. 
 
 107.-La Presidenta comentó que mañana habrá sorpresas para los niños y niñas.",480000
